Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,exam_part,holiday,instit_kind,instit_nm,lat,lng,medical_instit_kind,organ_loc,regist_dt,street_nm_addr,sunday_oper_week,tel,update_dt,zip_code
09:00~18:00,09:00~18:00,09:00~15:00,09:00~22:00,09:00~18:00,09:00~18:00,09:00~18:00,"가정의학과,내과,마취통증의학과,비뇨의학과,성형외과,소아청소년과,신경외과,영상의학과,외과,재활의학과,정형외과,피부과,흉부외과",09:00~13:00,병원,바른길병원,35.20594217,129.1218128,응급의료기관이외,버스정류장: 반여1동 롯데낙천대 아파트,2009-08-22,부산광역시 해운대구 선수촌로 144 (반여동),1 2 3 4 5,051-525-0058,2021-02-04,48035
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"내과,비뇨의학과,신경외과,영상의학과,외과,재활의학과,정형외과,진단검사의학과,피부과",~,병원,부영병원,35.14121377,128.984027,응급의료기관이외,버스정류장: 학장삼성2차아파트,2009-08-22,부산광역시 사상구 학감대로123번길 76 (학장동),,051-320-6800,2020-06-03,47049
09:00~19:00,09:00~19:00,09:00~15:00,~,09:00~19:00,09:00~19:00,09:00~19:00,"가정의학과,내과,마취통증의학과,소아청소년과,신경외과,영상의학과,외과,재활의학과,정형외과,피부과",~,병원,서울메트로병원,35.20474844,129.1261123,응급의료기관이외,"버스정류장: 인지중학교,장산성당",2009-08-22,부산광역시 해운대구 재반로 344 (반여동),,051-540-9999,2021-01-31,48034
09:30~17:30,09:30~17:30,09:30~12:30,~,09:30~17:30,09:30~17:30,09:30~17:30,"내과,신경과,정신건강의학과,진단검사의학과",~,요양병원,동래나눔과행복병원,35.19790758,129.0785791,응급의료기관이외,1호선 교대역 5번 출구,2009-08-08,"부산광역시 연제구 중앙대로 1239 (거제동, 1~6층, 8층(일부 제외))",,051-507-7011,2020-11-11,47504
09:00~18:30,09:00~18:30,09:00~13:00,~,09:00~18:30,09:00~18:30,09:00~18:30,"마취통증의학과,신경외과,정형외과",~,의원,하나마취통증의학과의원,35.21085314,129.0073281,응급의료기관이외,"2,3호선 덕천역 12번출구/하나은행건물 7층",2009-07-07,"부산광역시 북구 만덕대로 21, 6층 (덕천동)",,051-337-5709,2021-01-14,46548
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,마취통증의학과,~,의원,소통마취통증의학과의원,35.22553425,129.1481498,응급의료기관이외,버스정류장: 반송도서관 맞은편,2009-06-24,부산광역시 해운대구 아랫반송로 17 (반송동),,051-543-7511,2020-11-23,48017
09:15~18:15,09:15~18:15,09:15~12:30,~,09:15~18:15,09:15~18:15,09:15~12:30,"내과,소아청소년과,외과,이비인후과,정신건강의학과,피부과",~,의원,허준이비인후과의원,35.16719565,129.1320372,응급의료기관이외,2호선 센텀시티역 11번 출구,2009-06-23,"부산광역시 해운대구 센텀2로 20, 1204호 (우동, 센텀타워메디칼)",,051-781-6226,2021-02-03,48060
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,피부과,~,의원,순백피부과의원,35.16447995,129.1599021,응급의료기관이외,2호선 해운대역 2번출구/해운대스펀지맞은편/메디현대빌딩 4층,2009-06-23,"부산광역시 해운대구 해운대로 637, 4층(우동,메디현대빌딩)",,051-743-0990,2018-02-21,48087
10:00~21:00,10:00~21:00,10:00~16:00,~,10:00~21:00,10:00~21:00,10:00~21:00,"가정의학과,내과,성형외과,피부과",~,의원,쉬즈라인의원,35.21033747,129.0075524,응급의료기관이외,"2,3호선 덕천역 9번 출구/드림메디칼빌딩 3층",2009-06-23,"부산광역시 북구 만덕대로 22, 3층 (덕천동, 드림 메디칼 빌딩)",,051-331-8877,2021-02-03,46576
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~20:00,09:00~20:00,09:00~18:00,산부인과,~,의원,삼성제일산부인과의원,35.17019791,129.1377322,응급의료기관이외,2호선 시립미술관역 8번출구/해운대센텀메디컬센터 5층,2009-06-23,"부산광역시 해운대구 해운대로 369, 5층 (우동, 해운대센텀메디칼센타)",,051-747-3999,2020-12-02,48062
09:30~19:00,09:30~19:30,09:30~14:00,~,09:30~19:00,09:30~19:00,09:30~19:00,피부과,~,의원,다미안피부과의원,35.23367236,129.0131915,응급의료기관이외,버스정류장:미즈웰산부인과맞은편/2호선 화명역 1번출구,2009-06-23,부산광역시 북구 금곡대로285번길 5 (화명동),,051-362-7582,2021-01-04,46526
06:30~23:00,06:30~23:00,06:30~13:00,~,06:30~13:00,06:30~13:00,06:30~23:00,내과,06:30~23:00,의원,(의)열린의료재단서면열린의원,35.15962609,129.0601709,응급의료기관이외,"1호선 부전역 2번출구/고촌빌딩6,7층",2009-06-22,"부산광역시 부산진구 중앙대로 749, 5층 (부전동)",,051-805-5230,2020-04-03,47254
09:30~20:30,09:30~20:30,09:00~13:00,~,09:30~20:30,09:30~20:30,09:30~18:00,치과,~,치과의원,하단강산치과의원,35.10657537,128.9657961,응급의료기관이외,1호선 하단역 3번출구/정우엠타워 11층,2009-06-18,"부산광역시 사하구 낙동남로 1409, 4층 (하단동)",,051-203-7528,2021-02-01,49311
10:00~19:00,10:00~19:00,10:00~14:00,~,14:00~20:00,10:00~20:00,10:00~19:00,치과,~,치과의원,이룸치과의원,35.10695154,128.9683563,응급의료기관이외,1호선 하단역 9번출구 앞 기업은행 4층,2009-06-18,부산광역시 사하구 낙동대로 472 (하단동),,051-205-2875,2021-02-02,49325
10:00~18:30,10:00~18:30,09:30~13:30,~,10:00~18:30,10:00~18:30,14:00~21:00,치과,~,치과의원,부산예치과의원,35.10580907,128.9646792,응급의료기관이외,1호선 하단역 8번출구,2009-06-18,"부산광역시 사하구 낙동남로 1400, 6층 602호 (하단동)",,051-202-6275,2021-02-02,49426
09:00~18:30,09:00~18:30,09:00~13:00,~,09:00~18:30,09:00~18:30,09:00~18:30,"내과,방사선종양학과,비뇨의학과,산부인과,이비인후과,진단검사의학과,피부과",~,의원,장튼튼내과의원,35.19639504,129.1306857,응급의료기관이외,버스정류장: 반여2동 우체국/수성빌딩 2층,2009-06-17,"부산광역시 해운대구 재반로 213-1, 2층 (반여동)",,051-784-2600,2021-02-03,48028
09:00~18:30,09:00~18:30,09:00~13:30,~,09:00~18:30,09:00~18:30,09:00~18:30,"가정의학과,내과,소아청소년과,외과,이비인후과,재활의학과,피부과",~,의원,우리비전내과외과의원,35.20163927,129.0856348,응급의료기관이외,"4호선 수안역 7번출구/수안메디칼센터 701호, 702호, 801호",2009-06-17,"부산광역시 동래구 충렬대로 239 (수안동, 수안메디칼센터 701,702, 801호)",,051-552-0075,2021-02-01,47813
09:30~18:30,09:30~18:30,09:30~13:00,~,09:30~18:30,09:30~18:30,14:30~18:30,산부인과,~,의원,다나산부인과의원,35.19623302,129.1306615,응급의료기관이외,,2009-06-17,"부산광역시 해운대구 재반로 213 (반여동, 3층)",,051-781-3900,2021-02-04,48028
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,흉부외과,~,의원,길맥흉부외과의원,35.1681039,129.1313034,응급의료기관이외,버스정류장: 2호선 센텀시티역 9번출구(센텀브라이언빌딩 403호),2009-06-17,"부산광역시 해운대구 센텀남대로 50, A1502호 (우동, 센템임페리얼타워빌딩)",,051-754-9975,2018-12-21,48060
10:00~18:30,10:00~18:30,10:00~14:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,예인치과의원,35.16342574,129.1645521,응급의료기관이외,버스정류장: 해운대구청 맞은편/해운대온천센터 3층,2009-06-15,"부산광역시 해운대구 중동2로 16, 3층 (중동, 해운대온천센타)",,051-746-6221,2020-11-25,48096
08:00~18:30,08:00~18:30,08:00~13:00,09:00~13:00,08:00~18:30,08:00~18:30,08:00~18:00,내과,09:00~13:00,의원,홍인내과의원,35.10177098,128.9770149,응급의료기관이외,1호선 당리역 1번출구,2009-06-15,"부산광역시 사하구 다대로 3, 2,3층 (당리동)",2,051-206-6700,2021-02-02,49398
09:00~19:00,09:00~19:00,~,~,09:00~19:00,09:00~19:00,09:00~19:00,"내과,소아청소년과,이비인후과",~,의원,참조은이비인후과의원,35.09059355,128.9991003,응급의료기관이외,버스정류장: 국민체육센터삼거리,2009-06-15,부산광역시 사하구 감천로 59 (감천동),,051-204-4600,2021-02-02,49371
09:00~18:30,09:00~18:30,09:00~13:00,~,09:00~18:30,09:00~18:30,09:00~13:00,"소아청소년과,안과,이비인후과,피부과",~,의원,생각나는이비인후과의원,35.09885507,128.9583892,응급의료기관이외,하남중학교 맞은편,2009-06-15,부산광역시 사하구 하신번영로 201 (신평동),,051-201-5656,2021-02-01,49431
09:00~18:00,09:00~18:00,09:00~14:00,~,09:00~18:00,09:00~18:00,09:00~18:00,안과,~,의원,사랑가득안과의원,35.10578886,128.966083,응급의료기관이외,하단오거리(을숙도방향)/1호선 하단역 4번출구,2009-06-15,"부산광역시 사하구 낙동남로 1412, 4층 (하단동, 경부빌딩)",,051-291-0015,2021-02-02,49427
08:00~18:00,08:00~18:00,08:00~12:00,~,08:00~18:00,08:00~18:00,08:00~18:00,"내과,영상의학과",~,의원,삼성내과엠알영상의학과의원,35.10586979,128.9638463,응급의료기관이외,1호선 하단역 2번출구,2009-06-15,"부산광역시 사하구 낙동남로 1392, 3,4,9～12층 (하단동)",,051-208-5566,2021-02-12,49426
09:30~18:30,09:30~18:30,09:30~13:30,~,09:30~16:30,09:30~18:30,09:30~19:00,피부과,~,의원,박성욱피부과의원,35.10587732,128.9674222,응급의료기관이외,1호선 하단역 8번출구,2009-06-15,"부산광역시 사하구 낙동남로 1424, 동원빌딩 6층 (하단동)",,051-204-8275,2021-02-02,49427
09:00~18:30,09:00~18:30,09:00~13:00,~,09:00~18:30,09:00~18:30,09:00~13:00,"내과,소아청소년과,신경외과,이비인후과,정형외과",~,의원,안정혁이비인후과의원,35.18465846,129.1073674,응급의료기관이외,버스정류장: 부산소방본부,2009-06-13,"부산광역시 연제구 과정로 148, 4층 (연산동)",,051-757-6789,2021-02-02,47569
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~19:00,09:30~20:00,치과,~,치과의원,해바라기치과의원,35.13828267,129.0681894,응급의료기관이외,2호선 문현역 2번출구/문현이안아파트상가,2009-06-12,"부산광역시 남구 전포대로 16 (문현동, 문현동 이안)",,051-642-2804,2021-01-14,48415
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,미시간치과의원,35.17762009,129.1750525,응급의료기관이외,버스정류장: 해운대교육청,2009-06-11,"부산광역시 해운대구 좌동순환로 174, 지하1층 (좌동, 거성플라자 )",,051-702-0220,2019-04-15,48078
09:30~18:00,09:30~18:00,09:30~12:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,정대현치과의원,35.18690351,129.0824081,응급의료기관이외,"1,3호선 연산역 14번출구/버스정류장: 연산로타리/ 외환은행맞은편",2009-06-10,"부산광역시 연제구 반송로 11, 3층 (연산동)",,051-862-1827,2021-01-21,47520
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~13:00,치과,~,치과의원,애지치과의원,35.18514493,129.0825056,응급의료기관이외,"버스정류장:연산로타리/1,3호선 연산역 6번출구",2009-06-10,"부산광역시 연제구 월드컵대로 122, 3층 (연산동)",,051-865-3363,2019-05-23,47576
09:00~18:00,09:00~18:00,09:00~12:30,~,09:00~18:00,09:00~18:00,09:00~18:00,치과,~,치과의원,화목치과의원,35.17097853,129.1776682,응급의료기관이외,"2호선 장산역 2번출구/화목데파트 206, 207호",2009-06-09,"부산광역시 해운대구 세실로 64, 206,207호 (좌동, 화목데파트)",,051-747-1411,2020-02-04,48107
09:50~18:50,09:50~18:50,09:50~13:00,~,09:50~18:50,09:50~18:50,09:50~18:50,치과,~,치과의원,치아사랑치과의원,35.20179888,129.1195375,응급의료기관이외,버스정류장: 반여동센텀대림아파트,2009-06-09,"부산광역시 해운대구 선수촌로 92, 3층 (반여동)",,051-522-4655,2019-12-30,48037
08:30~21:00,~,08:30~18:30,~,~,08:30~21:00,08:30~18:30,치과,~,치과의원,자기치아살리기드림플란트치과의원,35.15681158,129.1773869,응급의료기관이외,버스정류장: 문탠로드,2009-06-09,부산광역시 해운대구 달맞이길 135 (중동),,051-741-7528,2021-02-10,48117
09:30~18:30,09:30~18:30,09:30~14:30,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,유디치과의원,35.16019728,129.1665805,응급의료기관이외,"파라다이스 호텔옆/팔레드시즈 22,23,25,26호",2009-06-09,"부산광역시 해운대구 해운대해변로298번길 24 (중동, 팔레드시즈 22,23,25,26)",,051-743-2825,2020-10-22,48099
10:00~18:00,10:00~18:00,~,~,10:00~18:00,10:00~18:00,10:00~18:00,치과,~,치과의원,서울미시간치과의원,35.13703642,129.0986562,응급의료기관이외,버스정류장: 해운대문화회관 건너편 샤인빌딩8층,2009-06-09,"부산광역시 남구 수영로 297, 4층 (대연동)",,051-703-7704,2021-01-15,48434
09:30~18:30,09:30~18:30,09:30~14:00,~,~,09:30~18:30,09:30~18:30,"치과,통합치의학과",09:30~14:00,치과의원,민들레치과의원,35.17227849,129.1756122,응급의료기관이외,2호선 장산역 4번출구/버스정류장: 좌동 재래시장 앞,2009-06-09,"부산광역시 해운대구 좌동로 96 (좌동, 블루수퀘어 A동 301호)",,051-702-2875,2021-02-04,48106
09:30~18:00,09:30~18:00,09:30~13:00,~,~,09:30~18:00,09:30~18:00,치과,~,치과의원,모짜르트치과의원,35.1691585,129.176665,응급의료기관이외,"2호선 장산역 11, 13번출구",2009-06-09,"부산광역시 해운대구 해운대로 802, 305호 (좌동, 웅진시네아트)",,051-701-1616,2019-04-15,48111
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,가원치과의원,35.20240272,129.1195458,응급의료기관이외,버스정류장: 반여1동 센텀대림아파트 부근,2009-06-09,"부산광역시 해운대구 선수촌로 98, 2층 (반여동, 경산빌딩)",,051-524-2080,2021-02-04,48037
09:30~18:30,09:30~18:30,09:30~13:30,~,09:30~18:30,09:30~18:30,09:30~18:30,이비인후과,~,의원,박이비인후과의원,35.08044798,128.9697423,응급의료기관이외,버스정류장: 장림시장,2009-06-09,"부산광역시 사하구 장림번영로 40, 4층 (장림동, 장림동메디칼)",,051-265-1462,2021-02-02,49482
09:30~18:30,09:30~18:30,09:30~13:30,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,미네소타치과의원,35.17156744,129.0686032,응급의료기관이외,버스정류장: 대원칸타빌멤버스 106동 상가 201호,2009-06-08,부산광역시 부산진구 거제대로 26 (양정동),,051-868-8812,2021-01-14,47214
08:30~18:00,08:30~18:00,08:30~13:30,~,08:30~18:00,08:30~18:00,08:30~18:00,치과,~,치과의원,더편한치과의원,35.13873,129.0634548,응급의료기관이외,1호선 범일역 2번출구,2009-06-08,"부산광역시 동구 조방로 14, 401호402호 (범일동, 동일타워)",,051-928-7575,2021-01-21,48741
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"가정의학과,내과,마취통증의학과,신경외과,영상의학과,외과,재활의학과,정형외과,피부과",09:00~13:00,병원,메트로적추병원,35.14122007,129.1074255,응급의료기관이외,2호선 남천역 3번출구,2009-06-08,부산광역시 수영구 수영로 390-1 (남천동),,051-626-0250,2021-01-22,48311
10:00~18:30,10:00~18:30,10:00~13:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,행복한치과의원,35.19878079,129.1125339,응급의료기관이외,버스정류장: 안락SK 쁘디메종 아파트,2009-06-05,부산광역시 동래구 삼어로 2 (안락동),,051-521-1182,2021-01-12,47771
09:30~19:00,09:30~19:00,09:30~13:00,~,09:30~19:00,09:30~19:00,09:30~20:00,치과,~,치과의원,보스톤치과의원,35.13898451,129.0591017,응급의료기관이외,1호선 범일역 1번출구/부산은행본점 맞은편 부근,2009-06-05,부산광역시 동구 범일로 101 (범일동),,051-631-2805,2021-01-21,48735
08:30~17:00,08:30~17:00,08:30~13:00,~,08:30~17:00,08:30~17:00,08:30~20:00,"내과,신경과,정신건강의학과",~,의원,새부산진정신건강의학과의원,35.13866072,129.0590207,응급의료기관이외,1호선 범일역 1번출구,2009-06-05,부산광역시 동구 범일로 97 (범일동),,051-636-8288,2021-01-26,48735
09:00~17:00,09:00~17:00,09:00~12:00,~,09:00~17:00,09:00~17:00,09:00~17:00,"가정의학과,마취통증의학과,외과,재활의학과,한방내과",~,요양병원,의료법인전일의료재단한가족요양병원,35.1569303,129.112446,응급의료기관이외,"2호선 광안역 6번출구/도보로 10M 유림노르웨이 상가 2,3,4층",2009-06-05,"부산광역시 수영구 장대골로7번길 45, 2~4층 (광안동)",,051-752-6100,2020-12-16,48260
10:00~18:30,10:00~18:30,09:30~14:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,화명어린이치과의원,35.23418517,129.0133077,응급의료기관이외,2호선 화명역 1번출구/롯데마트 맞은편 신한은행6층,2009-06-04,"부산광역시 북구 금곡대로 287, 605호 (화명동, 삼한골든뷰)",,051-365-1275,2021-02-12,46526
08:30~17:40,08:30~17:40,08:30~13:00,~,08:30~17:40,08:30~17:40,08:30~17:40,"가정의학과,내과,비뇨의학과,소아청소년과,이비인후과,정형외과,피부과",~,의원,다솜의원,35.09604333,129.0254233,응급의료기관이외,버스정류장: 충무동 로타리/1호선 자갈치역 2번 출구,2009-06-04,부산광역시 서구 자갈치로 10 (충무동1가),,051-243-7582,2018-08-13,49254
09:40~18:30,09:40~18:30,09:40~16:30,~,09:40~18:30,09:40~18:30,09:40~18:30,"성형외과,피부과",09:30~13:00,의원,ABC성형외과의원,35.1579969,129.0557813,응급의료기관이외,"1,2호선 서면역 9번 출구",2009-06-04,"부산광역시 부산진구 가야대로 769, ABC메디컬센터 11층 (부전동)",,051-817-0100,2020-12-04,47257
